YEAR,SAMPLE,SERIAL,CBSERIAL,HHWT,CLUSTER,STRATA,GQ,PERNUM,CBPERNUM,PERWT,SEX,AGE,DEGFIELD,DEGFIELDD,DEGFIELD2,DEGFIELD2D,EMPSTAT,EMPSTATD,OCC,IND,WKSWORK2,UHRSWORK,INCWAGE,PWSTATE2,PWPUMA00,US2023A_OCCP,US2023A_SOCP
2023,202301,32841,2023000028022,181.0,2023000328411,11704,1,1,1,181.0,1,67,36,3600,52,5200,1,10,4400,8590,6,50,105000,6,6500,4400,393010
2023,202301,32841,2023000028022,181.0,2023000328411,11704,1,2,2,182.0,2,64,62,6206,62,6207,1,10,850,6970,6,50,67000,4,100,0850,132052
2023,202301,32847,2023000028173,85.0,2023000328471,13504,1,1,1,85.0,1,39,62,6206,11,1101,1,10,9645,4971,6,35,50000,4,100,9645,537065
2023,202301,32850,2023000028326,58.0,2023000328501,12404,1,1,1,58.0,2,49,36,3600,0,0,1,10,137,570,6,40,140000,4,100,0137,113131
2023,202301,32852,2023000028360,63.0,2023000328521,10804,1,1,1,63.0,1,70,24,2408,0,0,1,10,1021,3490,6,40,150000,4,100,1021,151252
2023,202301,32852,2023000028360,63.0,2023000328521,10804,1,2,2,100.0,2,68,61,6107,0,0,1,10,3258,8090,6,40,147000,4,100,3258,2911XX
2023,202301,32854,2023000028435,170.0,2023000328541,190904,1,2,2,194.0,2,27,61,6107,0,0,1,10,3255,8191,6,36,70000,4,890,3255,291141
2023,202301,32855,2023000028496,172.0,2023000328551,190204,1,1,1,171.0,1,22,24,2408,0,0,1,10,1410,7290,1,40,30000,4,890,1410,172070
2023,202301,32856,2023000028522,73.0,2023000328561,13504,1,1,1,73.0,1,72,62,6203,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,32857,2023000028708,20.0,2023000328571,100004,1,1,1,21.0,2,68,23,2300,0,0,3,30,230,7870,0,0,0,0,0,0230,119030
2023,202301,32859,2023000028750,92.0,2023000328591,13104,1,1,1,92.0,1,76,62,6201,0,0,1,10,4900,7470,4,12,9300,4,100,4900,419010
2023,202301,32860,2023000028779,52.0,2023000328601,12404,1,1,1,52.0,2,41,60,6004,0,0,1,10,5240,5392,6,25,6000,4,100,5240,434051
2023,202301,32865,2023000028927,51.0,2023000328651,11204,1,1,1,51.0,1,77,24,2418,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,32865,2023000028927,51.0,2023000328651,11204,1,2,2,52.0,2,65,21,2100,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,32867,2023000028959,63.0,2023000328671,12904,1,1,1,63.0,2,65,62,6200,0,0,1,10,120,6970,6,40,175000,4,100,0120,113031
2023,202301,32868,2023000028972,36.0,2023000328681,90004,1,1,1,35.0,2,78,52,5200,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,32869,2023000029043,70.0,2023000328691,11004,1,1,1,70.0,1,30,62,6201,0,0,1,10,1530,3970,6,40,36000,4,100,1530,1721YY
2023,202301,32872,2023000029102,53.0,2023000328721,10604,1,1,1,53.0,1,78,62,6203,0,0,3,30,7010,9370,1,40,5000,0,0,7010,492011
2023,202301,32875,2023000029242,92.0,2023000328751,190404,1,1,1,91.0,2,69,19,1902,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,32876,2023000029268,23.0,2023000328761,90004,1,1,1,23.0,2,73,34,3401,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,32877,2023000029288,88.0,2023000328771,80704,1,1,1,89.0,2,53,62,6200,0,0,1,10,2310,7860,6,40,54000,4,890,2310,252020
2023,202301,32877,2023000029288,88.0,2023000328771,80704,1,2,2,50.0,1,52,36,3605,0,0,1,10,710,7390,6,60,559000,4,890,0710,131111
2023,202301,32879,2023000029330,69.0,2023000328791,13304,1,1,1,68.0,1,31,36,3603,36,3608,1,10,230,7860,6,45,72000,4,100,0230,119030
2023,202301,32879,2023000029330,69.0,2023000328791,13304,1,2,2,69.0,1,40,23,2314,0,0,1,10,2310,7860,6,40,55000,4,100,2310,252020
2023,202301,32879,2023000029330,69.0,2023000328791,13304,1,3,3,60.0,1,32,52,5200,0,0,1,10,2330,7860,6,40,67000,4,100,2330,252050
2023,202301,32881,2023000029357,28.0,2023000328811,12904,1,2,2,25.0,2,46,23,2304,0,0,1,10,2300,7860,6,43,43000,4,100,2300,252010
2023,202301,32882,2023000029448,239.0,2023000328821,13504,1,1,1,240.0,1,44,62,6207,0,0,1,10,9130,7790,6,40,67000,4,100,9130,533030
2023,202301,32884,2023000029577,46.0,2023000328841,10504,1,2,2,44.0,1,75,37,3700,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,32887,2023000029756,57.0,2023000328871,80504,1,2,2,58.0,2,62,62,6200,0,0,1,10,4810,6992,4,30,120000,4,890,4810,413021
2023,202301,32888,2023000029789,54.0,2023000328881,190904,1,1,1,54.0,1,45,23,2300,0,0,1,10,2002,7860,6,40,52000,4,890,2002,211012
2023,202301,32888,2023000029789,54.0,2023000328881,190904,1,2,2,48.0,2,42,19,1902,23,2300,1,10,2330,7860,6,40,50000,4,890,2330,252050
2023,202301,32889,2023000029799,48.0,2023000328891,190604,1,1,1,48.0,1,53,60,6003,21,2102,1,10,1006,3580,6,40,119000,4,890,1006,151211
2023,202301,32895,2023000030086,96.0,2023000328951,12004,1,1,1,96.0,2,38,55,5507,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,32895,2023000030086,96.0,2023000328951,12004,1,2,2,104.0,1,41,24,2407,0,0,1,10,4710,4195,6,45,140000,4,100,4710,411012
2023,202301,32896,2023000030096,50.0,2023000328961,11604,1,1,1,50.0,1,31,55,5506,0,0,1,10,10,9370,6,40,90000,4,100,0010,1110XX
2023,202301,32896,2023000030096,50.0,2023000328961,11604,1,2,2,47.0,2,32,54,5404,0,0,1,10,2016,9370,6,40,79000,4,100,2016,211093
2023,202301,32897,2023000030124,73.0,2023000328971,13504,1,2,2,64.0,2,79,34,3401,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,32898,2023000030146,47.0,2023000328981,12304,1,1,1,47.0,2,82,23,2313,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,32899,2023000030166,71.0,2023000328991,11104,1,1,1,71.0,1,44,55,5506,0,0,1,10,845,6970,6,60,50000,4,100,0845,132051
2023,202301,32899,2023000030166,71.0,2023000328991,11104,1,2,2,63.0,2,50,19,1901,0,0,1,10,300,3580,6,50,320000,4,100,0300,119041
2023,202301,32901,2023000030238,51.0,2023000329011,13504,1,1,1,51.0,1,41,62,6203,0,0,1,10,52,4670,6,40,96000,4,100,0052,112022
2023,202301,32901,2023000030238,51.0,2023000329011,13504,1,2,2,57.0,2,39,61,6105,0,0,1,10,2330,7860,6,40,40000,4,100,2330,252050
2023,202301,32903,2023000030287,42.0,2023000329031,80304,1,1,1,42.0,2,69,62,6203,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,32908,2023000030385,54.0,2023000329081,13304,1,1,1,54.0,2,30,61,6102,25,2500,1,10,705,7490,6,40,57000,4,100,0705,131082
2023,202301,32908,2023000030385,54.0,2023000329081,13304,1,3,3,74.0,2,24,53,5301,0,0,1,10,2014,9480,6,40,52000,4,100,2014,211029
2023,202301,32909,2023000030416,74.0,2023000329091,12604,1,1,1,74.0,2,35,62,6200,0,0,1,10,800,770,6,40,76000,4,100,0800,132011
2023,202301,32912,2023000030729,234.0,2023000329121,10104,1,2,2,231.0,2,43,41,4101,0,0,1,10,4030,8680,6,36,35000,4,100,4030,352021
2023,202301,32916,2023000030822,53.0,2023000329161,190804,1,1,1,52.0,2,70,34,3401,0,0,3,30,230,8470,0,0,0,0,0,0230,119030
2023,202301,32916,2023000030822,53.0,2023000329161,190804,1,2,2,48.0,1,72,49,4901,0,0,3,30,2040,9160,0,0,0,0,0,2040,212011
2023,202301,32917,2023000030899,50.0,2023000329171,12804,1,1,1,50.0,1,74,37,3700,21,2102,3,30,1050,7380,0,0,0,0,0,1050,151230
2023,202301,32917,2023000030899,50.0,2023000329171,12804,1,2,2,55.0,2,76,23,2300,0,0,1,10,2310,7860,4,3,2000,4,100,2310,252020
2023,202301,32918,2023000030939,50.0,2023000329181,10504,1,1,1,50.0,1,70,34,3401,0,0,1,10,2850,7390,6,40,98000,4,100,2850,273043
2023,202301,32919,2023000030986,142.0,2023000329191,12904,1,1,1,142.0,2,45,24,2406,0,0,1,10,2360,3960,6,56,48000,4,100,2360,2530XX
2023,202301,32919,2023000030986,142.0,2023000329191,12904,1,2,2,79.0,1,44,61,6107,0,0,3,30,1006,7071,0,0,0,0,0,1006,151211
2023,202301,32921,2023000031026,28.0,2023000329211,10704,1,1,1,28.0,2,48,50,5007,0,0,1,10,1530,3390,6,40,150000,4,100,1530,1721YY
2023,202301,32921,2023000031026,28.0,2023000329211,10704,1,2,2,27.0,1,50,21,2102,0,0,1,10,4710,4090,6,60,0,4,100,4710,411012
2023,202301,32922,2023000031036,21.0,2023000329221,40004,1,1,1,21.0,2,74,55,5502,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,32922,2023000031036,21.0,2023000329221,40004,1,2,2,62.0,1,82,26,2602,0,0,3,30,6260,770,6,30,35900,0,0,6260,472061
2023,202301,32925,2023000031216,28.0,2023000329251,250204,1,2,2,24.0,1,32,41,4101,0,0,1,10,3401,8191,6,36,40000,4,2500,3401,292042
2023,202301,32926,2023000031299,313.0,2023000329261,11304,1,1,1,313.0,1,53,55,5506,64,6402,1,10,910,6890,6,50,30000,4,100,0910,132070
2023,202301,32931,2023000031371,59.0,2023000329311,190304,1,1,1,60.0,1,47,24,2408,0,0,1,10,10,7380,6,45,300000,4,890,0010,1110XX
2023,202301,32931,2023000031371,59.0,2023000329311,190304,1,2,2,43.0,2,46,62,6200,62,6201,1,10,4621,7890,5,7,5000,4,890,4621,399031
2023,202301,32933,2023000031431,82.0,2023000329331,11104,1,1,1,82.0,2,47,23,2304,0,0,1,10,4920,7071,6,10,30000,4,100,4920,419020
2023,202301,32935,2023000031479,52.0,2023000329351,11204,1,2,2,53.0,2,73,23,2313,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,32936,2023000031531,49.0,2023000329361,60104,1,1,1,49.0,2,73,33,3301,0,0,1,10,940,7280,1,14,400,4,600,0940,132082
2023,202301,32937,2023000031534,54.0,2023000329371,80304,1,2,2,50.0,2,51,23,2313,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,32943,2023000031895,153.0,2023000329431,13404,1,1,1,152.0,2,25,36,3600,52,5200,1,10,630,7690,6,48,53000,4,100,0630,131070
2023,202301,32944,2023000032099,149.0,2023000329441,250304,1,1,1,149.0,2,64,62,6203,0,0,1,10,4530,8660,6,40,35000,4,2500,4530,396010
2023,202301,32945,2023000032106,85.0,2023000329451,10904,1,1,1,85.0,1,45,40,4007,0,0,1,10,4810,6991,6,40,150000,4,100,4810,413021
2023,202301,32945,2023000032106,85.0,2023000329451,10904,1,2,2,107.0,2,35,13,1301,0,0,1,10,1700,9370,6,40,85000,4,100,1700,192010
2023,202301,32946,2023000032115,84.0,2023000329461,11704,1,1,1,84.0,2,28,62,6203,0,0,2,20,630,6380,2,48,48000,0,0,0630,131070
2023,202301,32947,2023000032194,79.0,2023000329471,10804,1,1,1,80.0,1,56,23,2300,0,0,1,10,3602,8370,6,6,15000,4,100,3602,311122
2023,202301,32947,2023000032194,79.0,2023000329471,10804,1,2,2,53.0,2,56,23,2300,0,0,1,10,2205,7870,6,8,50000,4,100,2205,251000
2023,202301,32948,2023000032205,78.0,2023000329481,80304,1,2,2,95.0,2,67,55,5502,0,0,1,10,3515,3980,6,40,94000,4,100,3515,292072
2023,202301,32950,2023000032352,38.0,2023000329501,50004,1,1,1,38.0,1,74,53,5301,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,32951,2023000032396,96.0,2023000329511,11604,1,1,1,96.0,1,85,37,3700,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,32954,2023000032619,114.0,2023000329541,13304,1,1,1,114.0,2,51,29,2901,0,0,1,10,2320,7870,6,40,56000,4,100,2320,252030
2023,202301,32955,2023000032635,47.0,2023000329551,10704,1,1,1,47.0,1,77,50,5007,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,32956,2023000032686,108.0,2023000329561,11504,1,1,1,108.0,1,50,33,3301,0,0,1,10,5240,7390,6,47,120000,4,100,5240,434051
2023,202301,32957,2023000032732,106.0,2023000329571,12904,1,3,3,108.0,2,23,50,5098,0,0,1,10,5360,7860,6,40,50000,4,100,5360,434161
2023,202301,32959,2023000032794,110.0,2023000329591,250304,1,1,1,110.0,2,63,61,6107,0,0,1,10,3255,8270,6,50,170000,4,2500,3255,291141
2023,202301,32963,2023000032967,52.0,2023000329631,11204,1,2,2,54.0,1,74,50,5098,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,32964,2023000033012,58.0,2023000329641,11304,1,1,1,58.0,2,32,29,2901,0,0,3,30,2205,7870,4,50,20000,0,0,2205,251000
2023,202301,32964,2023000033012,58.0,2023000329641,11304,1,2,2,58.0,1,32,52,5200,0,0,1,10,2545,7870,6,50,36000,4,100,2545,259040
2023,202301,32966,2023000033026,30.0,2023000329661,11604,1,1,1,30.0,1,72,55,5506,0,0,3,30,2100,7270,1,20,12000,0,0,2100,2310XX
2023,202301,32966,2023000033026,30.0,2023000329661,11604,1,2,2,29.0,2,78,53,5301,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,32973,2023000033359,75.0,2023000329731,12904,1,1,1,75.0,2,38,29,2901,0,0,1,10,2555,7580,6,40,46000,4,100,2555,2590XX
2023,202301,32973,2023000033359,75.0,2023000329731,12904,1,2,2,83.0,1,44,21,2100,0,0,1,10,1021,6992,6,40,140000,4,100,1021,151252
2023,202301,32975,2023000033482,127.0,2023000329751,250304,1,1,1,128.0,1,77,62,6200,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,32976,2023000033498,181.0,2023000329761,10504,1,2,2,199.0,1,33,59,5901,0,0,1,10,530,6070,6,40,68000,4,100,0530,131023
2023,202301,32978,2023000033567,68.0,2023000329781,70104,1,1,1,67.0,2,43,62,6200,0,0,1,10,3421,8191,6,40,50000,4,790,3421,292052
2023,202301,32979,2023000033602,204.0,2023000329791,10404,1,1,1,204.0,2,78,23,2300,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,32980,2023000033621,54.0,2023000329801,10804,1,1,1,54.0,1,57,36,3600,0,0,1,10,3110,7970,6,40,140000,4,100,3110,291071
2023,202301,32980,2023000033621,54.0,2023000329801,10804,1,2,2,73.0,2,44,21,2102,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,32984,2023000033786,85.0,2023000329841,13404,1,1,1,85.0,2,47,62,6206,50,5098,1,10,51,5581,6,40,100000,4,100,0051,112021
2023,202301,32984,2023000033786,85.0,2023000329841,13404,1,2,2,77.0,1,43,62,6206,0,0,1,10,810,7072,6,40,10000,4,100,0810,132020
2023,202301,32985,2023000033814,118.0,2023000329851,250204,1,2,2,92.0,2,71,55,5507,52,5206,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,32986,2023000033847,69.0,2023000329861,12904,1,1,1,68.0,2,52,19,1904,0,0,1,10,710,6992,6,40,70000,4,100,0710,131111
2023,202301,32986,2023000033847,69.0,2023000329861,12904,1,2,2,59.0,1,53,37,3700,0,0,1,10,4710,6991,6,40,169000,4,100,4710,411012
2023,202301,32994,2023000034226,59.0,2023000329941,10504,1,1,1,58.0,1,36,36,3603,0,0,1,10,1825,8370,6,40,130000,4,100,1825,19303X
2023,202301,32994,2023000034226,59.0,2023000329941,10504,1,2,2,57.0,2,41,52,5200,0,0,1,10,3601,8170,4,20,12000,4,100,3601,311121
2023,202301,32996,2023000034453,49.0,2023000329961,13504,1,1,1,49.0,1,26,25,2599,0,0,1,10,5000,7380,6,40,65000,4,100,5000,431011
2023,202301,32996,2023000034453,49.0,2023000329961,13504,1,2,2,41.0,2,24,61,6109,0,0,1,10,3245,8080,6,25,25000,4,100,3245,29112X
2023,202301,33000,2023000034669,57.0,2023000330001,13004,1,1,1,57.0,1,67,55,5507,55,5502,1,10,10,770,6,20,56000,4,100,0010,1110XX
2023,202301,33003,2023000034777,82.0,2023000330031,10504,1,1,1,82.0,2,71,61,6107,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,33003,2023000034777,82.0,2023000330031,10504,1,2,2,81.0,1,82,62,6203,0,0,3,30,9050,6070,0,0,0,0,0,9050,532031
2023,202301,33005,2023000034824,364.0,2023000330051,11504,1,4,4,302.0,2,64,23,2304,0,0,1,10,5840,6991,6,38,47400,4,100,5840,439041
2023,202301,33007,2023000034995,43.0,2023000330071,190404,1,1,1,43.0,2,65,55,5501,0,0,1,10,5510,6380,4,6,12000,4,890,5510,435021
2023,202301,33009,2023000035036,104.0,2023000330091,13404,1,1,1,104.0,1,57,62,6206,0,0,3,30,4840,7390,1,8,0,0,0,4840,413091
2023,202301,33009,2023000035036,104.0,2023000330091,13404,1,2,2,102.0,2,55,23,2300,0,0,3,30,2310,7860,0,0,0,0,0,2310,252020
2023,202301,33011,2023000035057,39.0,2023000330111,11204,1,1,1,40.0,2,36,62,6200,0,0,1,10,630,9170,6,40,90000,4,100,0630,131070
2023,202301,33011,2023000035057,39.0,2023000330111,11204,1,2,2,40.0,1,38,21,2100,0,0,1,10,440,8562,6,99,150000,4,100,0440,1191XX
2023,202301,33012,2023000035103,61.0,2023000330121,10504,1,1,1,60.0,1,55,24,2414,24,2408,1,10,1240,4796,6,40,202000,4,100,1240,1520XX
2023,202301,33012,2023000035103,61.0,2023000330121,10504,1,2,2,47.0,2,53,24,2414,0,0,1,10,2205,7870,6,40,60000,4,100,2205,251000
2023,202301,33012,2023000035103,61.0,2023000330121,10504,1,3,3,56.0,1,22,36,3601,0,0,3,30,1970,7460,0,0,0,0,0,1970,1940YY
2023,202301,33019,2023000035391,33.0,2023000330191,13504,1,1,1,32.0,1,47,21,2102,0,0,1,10,1240,7380,6,40,180000,4,100,1240,1520XX
2023,202301,33019,2023000035391,33.0,2023000330191,13504,1,2,2,30.0,2,45,60,6000,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,33020,2023000035562,63.0,2023000330201,60204,1,1,1,64.0,2,77,55,5504,0,0,1,10,800,7280,6,40,0,4,600,0800,132011
2023,202301,33023,2023000035643,98.0,2023000330231,190204,1,1,1,98.0,2,42,61,6107,0,0,1,10,3258,7970,6,40,140000,4,890,3258,2911XX
2023,202301,33023,2023000035643,98.0,2023000330231,190204,1,2,2,118.0,1,45,61,6107,0,0,1,10,3255,8191,6,40,83000,4,890,3255,291141
2023,202301,33024,2023000035704,127.0,2023000330241,12504,1,3,3,130.0,2,26,52,5200,0,0,1,10,3603,8191,6,40,46000,4,100,3603,311131
2023,202301,33026,2023000035769,60.0,2023000330261,12904,1,2,2,55.0,1,65,62,6206,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,33028,2023000035854,356.0,2023000330281,13104,1,1,1,356.0,1,33,19,1901,0,0,1,10,440,6970,6,50,80000,4,100,0440,1191XX
2023,202301,33028,2023000035854,356.0,2023000330281,13104,1,2,2,371.0,2,31,41,4101,52,5200,1,10,8830,7490,5,33,30000,4,100,8830,519151
2023,202301,33029,2023000035902,58.0,2023000330291,11004,1,1,1,57.0,2,74,62,6206,62,6207,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,33030,2023000035926,63.0,2023000330301,70104,1,1,1,63.0,1,81,62,6203,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,33034,2023000036008,109.0,2023000330341,11304,1,1,1,109.0,1,33,24,2408,0,0,1,10,1010,3365,6,40,111000,4,100,1010,151251
2023,202301,33034,2023000036008,109.0,2023000330341,11304,1,2,2,112.0,2,30,24,2408,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,33035,2023000036044,101.0,2023000330351,13404,1,1,1,102.0,2,63,62,6209,0,0,1,10,10,8191,6,45,165000,4,100,0010,1110XX
2023,202301,33035,2023000036044,101.0,2023000330351,13404,1,2,2,91.0,1,66,25,2599,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,33036,2023000036078,55.0,2023000330361,12004,1,1,1,54.0,2,71,23,2304,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,33037,2023000036090,48.0,2023000330371,11604,1,1,1,48.0,2,49,61,6109,0,0,1,10,3160,7860,6,35,65000,4,100,3160,291123
2023,202301,33037,2023000036090,48.0,2023000330371,11604,1,2,2,52.0,1,52,62,6207,0,0,1,10,700,7390,6,60,200000,4,100,0700,131081
2023,202301,33038,2023000036142,61.0,2023000330381,10704,1,1,1,62.0,2,41,62,6201,0,0,1,10,800,4973,2,40,120000,4,100,0800,132011
2023,202301,33038,2023000036142,61.0,2023000330381,10704,1,2,2,74.0,1,43,62,6201,0,0,1,10,9645,4871,1,20,1500,4,100,9645,537065
2023,202301,33041,2023000036279,86.0,2023000330411,190604,1,1,1,86.0,1,69,24,2411,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,33043,2023000036326,48.0,2023000330431,11004,1,1,1,47.0,1,77,62,6200,0,0,3,30,4810,6992,0,0,0,0,0,4810,413021
2023,202301,33045,2023000036553,27.0,2023000330451,190404,1,1,1,28.0,2,73,52,5200,0,0,1,10,2205,7870,6,60,559000,4,890,2205,251000
2023,202301,33047,2023000036912,90.0,2023000330471,90004,1,2,2,95.0,2,49,34,3402,33,3301,1,10,8740,7870,6,40,38000,4,900,8740,519061
2023,202301,33049,2023000036961,50.0,2023000330491,10504,1,1,1,51.0,2,54,62,6201,62,6200,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,33049,2023000036961,50.0,2023000330491,10504,1,2,2,44.0,1,60,24,2405,0,0,1,10,1530,7390,4,30,10000,4,100,1530,1721YY
2023,202301,33051,2023000037068,41.0,2023000330511,10504,1,1,1,41.0,2,68,62,6200,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,33055,2023000037300,77.0,2023000330551,250204,1,2,2,80.0,1,40,61,6107,0,0,1,10,3255,8191,6,40,106000,4,2500,3255,291141
2023,202301,33057,2023000037357,46.0,2023000330571,11404,1,4,4,87.0,2,23,52,5203,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,33066,2023000037664,81.0,2023000330661,190404,1,1,1,81.0,1,47,62,6203,0,0,1,10,230,7870,6,50,250000,4,890,0230,119030
2023,202301,33066,2023000037664,81.0,2023000330661,190404,1,2,2,95.0,2,47,62,6201,0,0,1,10,230,7870,6,50,100000,4,890,0230,119030
2023,202301,33068,2023000037710,68.0,2023000330681,80704,1,2,2,70.0,2,57,23,2300,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,33069,2023000037732,149.0,2023000330691,80304,1,1,1,149.0,2,78,60,6000,60,6004,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,33070,2023000037769,51.0,2023000330701,11004,1,1,1,52.0,2,65,51,5102,0,0,3,30,3324,8191,3,40,75000,0,0,3324,292035
2023,202301,33072,2023000037847,37.0,2023000330721,13404,1,2,2,37.0,1,44,49,4901,0,0,1,10,7540,7680,6,40,90000,4,100,7540,499094
2023,202301,33073,2023000037859,56.0,2023000330731,11704,1,1,1,56.0,2,68,62,6299,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,33073,2023000037859,56.0,2023000330731,11704,1,2,2,49.0,1,69,62,6200,0,0,1,10,440,4470,6,35,559000,4,100,0440,1191XX
2023,202301,33076,2023000037891,148.0,2023000330761,10904,1,1,1,148.0,2,41,61,6109,0,0,1,10,3150,8090,6,2,6000,4,100,3150,291122
2023,202301,33077,2023000037950,78.0,2023000330771,13504,1,1,1,78.0,2,60,61,6109,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,33078,2023000037961,50.0,2023000330781,10504,1,1,1,50.0,2,42,26,2602,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,33078,2023000037961,50.0,2023000330781,10504,1,2,2,53.0,1,44,24,2414,0,0,1,10,1006,590,6,40,100000,4,100,1006,151211
2023,202301,33078,2023000037961,50.0,2023000330781,10504,1,7,7,41.0,2,68,52,5200,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,33079,2023000037984,31.0,2023000330791,190504,1,1,1,30.0,2,76,23,2313,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,33081,2023000038086,49.0,2023000330811,10504,1,1,1,49.0,1,59,24,2414,0,0,1,10,1320,3590,6,50,180000,4,100,1320,172011
2023,202301,33081,2023000038086,49.0,2023000330811,10504,1,2,2,44.0,2,58,23,2304,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,33081,2023000038086,49.0,2023000330811,10504,1,3,3,48.0,2,26,62,6206,0,0,1,10,440,8090,6,40,70000,4,100,0440,1191XX
2023,202301,33083,2023000038139,57.0,2023000330831,10704,1,1,1,57.0,1,48,24,2405,0,0,1,10,440,3390,6,40,65000,4,100,0440,1191XX
2023,202301,33083,2023000038139,57.0,2023000330831,10704,1,2,2,54.0,2,46,61,6109,0,0,1,10,3160,8090,6,32,40000,4,100,3160,291123
2023,202301,33084,2023000038189,79.0,2023000330841,80304,1,3,3,121.0,1,45,62,6203,0,0,1,10,600,770,6,40,54000,4,890,0600,131051
2023,202301,33086,2023000038308,128.0,2023000330861,250204,1,1,1,127.0,1,65,55,5501,62,6200,1,10,1007,7380,6,50,110000,4,2500,1007,151212
2023,202301,33086,2023000038308,128.0,2023000330861,250204,1,2,2,112.0,2,27,54,5404,0,0,1,10,5240,7870,6,40,50000,4,2500,5240,434051
2023,202301,33088,2023000038373,58.0,2023000330881,80504,1,1,1,58.0,2,64,23,2304,0,0,1,10,2320,7860,6,18,0,4,890,2320,252030
2023,202301,33090,2023000038454,85.0,2023000330901,13504,1,1,1,84.0,2,31,52,5200,55,5507,1,10,3422,8090,6,40,45000,4,100,3422,292053
2023,202301,33091,2023000038511,74.0,2023000330911,10404,1,2,2,81.0,1,45,55,5506,0,0,1,10,750,6992,6,45,80000,4,100,0750,131199
2023,202301,33093,2023000038607,54.0,2023000330931,250204,1,1,1,54.0,1,77,64,6402,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,33093,2023000038607,54.0,2023000330931,250204,1,2,2,53.0,2,72,61,6107,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,33098,2023000038801,68.0,2023000330981,12504,1,2,2,67.0,1,70,53,5301,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
2023,202301,33099,2023000038809,53.0,2023000330991,40004,1,1,1,53.0,1,67,62,6203,0,0,3,30,10,7380,0,0,0,0,0,0010,1110XX
2023,202301,33100,2023000038895,408.0,2023000331001,13204,1,1,1,408.0,2,51,36,3609,0,0,1,10,2320,7860,6,8,20000,4,100,2320,252030
2023,202301,33100,2023000038895,408.0,2023000331001,13204,1,2,2,353.0,1,72,55,5501,0,0,3,30,0,0,0,0,0,0,0,BBBB,BBBBBB
